Time [ms], Thrust [N]
4571,  2217.004023335103
4572,  2216.2468924281366
4573,  2215.7290722813586
4574,  2215.4903971514614
4575,  2215.503668741184
4576,  2215.765309895877
4577,  2216.2328886253126
4578,  2216.8515227395737
4579,  2217.5410301371926
4580,  2218.220287345157
4581,  2218.8238302245054
4582,  2219.2888289203556
4583,  2219.583417348476
4584,  2219.695542540182
4585,  2219.6337909250024
4586,  2219.4421192667405
4587,  2219.180865146468
4588,  2218.9162753070254
4589,  2218.736456661959
4590,  2218.69772489946
4591,  2218.8552238837383
4592,  2219.2347032972743
4593,  2219.8467852731774
4594,  2220.6494071226853
4595,  2221.5971930971855
4596,  2222.6341032837126
4597,  2223.651588455019
4598,  2224.5844701294354
4599,  2225.3651148303825
4600,  2225.9091081736256
4601,  2226.1930727766053
4602,  2226.1705757580407
4603,  2225.845626316023
4604,  2225.2392289797704
4605,  2224.3788512172205
4606,  2223.2949401576307
4607,  2222.039546123712
4608,  2220.6647081985343
4609,  2219.2161712720736
4610,  2217.742707350272
4611,  2216.3009162073377
4612,  2214.923039768409
4613,  2213.650042351609
4614,  2212.5314756397697
4615,  2211.592243983797
4616,  2210.845241895874
4617,  2210.3086906224235
4618,  2209.9861941961317
4619,  2209.8526504255415
4620,  2209.8809231815303
4621,  2210.0335497212545
4622,  2210.250284752658
4623,  2210.4925628194324
4624,  2210.7051669734333
4625,  2210.8235008701276
4626,  2210.838206867162
4627,  2210.732843775457
4628,  2210.4966807968867
4629,  2210.168082998899
4630,  2209.7837983175014
4631,  2209.3909511505362
4632,  2209.0493134707162
4633,  2208.805726339544
4634,  2208.6961669051716
4635,  2208.762918130495
4636,  2209.0194514718482
4637,  2209.448777940641
4638,  2210.0313315767744
4639,  2210.730704944209
4640,  2211.4886867888135
4641,  2212.2481144233825
4642,  2212.959786992119
4643,  2213.5663833204676
4644,  2214.022132077639
4645,  2214.31069086915
4646,  2214.4191630208798
4647,  2214.328975262004
4648,  2214.0870985516704
4649,  2213.699480750967
4650,  2213.210044890578
4651,  2212.6824732765017
4652,  2212.1391875960126
4653,  2211.6431416717337
4654,  2211.2478950485383
4655,  2210.970821666865
4656,  2210.8299918546672
4657,  2210.8424366446748
4658,  2211.0064388394244
4659,  2211.280894414898
4660,  2211.6288254480482
4661,  2211.9994954917865
4662,  2212.3250545521164
4663,  2212.5367061712986
4664,  2212.5858736577247
4665,  2212.398716823504
4666,  2211.9548450883594
4667,  2211.261278125513
4668,  2210.31580173842
4669,  2209.151482284503
4670,  2207.8578868536647
4671,  2206.506629633569
4672,  2205.1901091859713
4673,  2203.997835291632
4674,  2203.0363285457533
4675,  2202.34337262767
4676,  2201.992219021854
4677,  2201.9898713755147
4678,  2202.3054995203693
4679,  2202.9257894319016
4680,  2203.769773493308
4681,  2204.7531742584433
4682,  2205.783169052512
4683,  2206.7725818005906
4684,  2207.6454075631627
4685,  2208.3369485653357
4686,  2208.806195097499
4687,  2209.016164601131
4688,  2208.9695301602956
4689,  2208.7172315990865
4690,  2208.266869741883
4691,  2207.660641295214
4692,  2206.9769454833504
4693,  2206.2454119917766
4694,  2205.5285808719154
4695,  2204.852864373756
4696,  2204.260881173387
4697,  2203.7797475471784
4698,  2203.432036863874
4699,  2203.2204878572966
4700,  2203.1500647964476
4701,  2203.2193654005114
4702,  2203.415093083293
4703,  2203.719464210929
4704,  2204.08027955507
4705,  2204.4911204053215
4706,  2204.899457762128
4707,  2205.2661271099305
4708,  2205.5437295813867
4709,  2205.6855977623254
4710,  2205.677817025504
4711,  2205.4839636370534
4712,  2205.110303273431
4713,  2204.567128961629
4714,  2203.8845822333105
4715,  2203.0920957805693
4716,  2202.2664938038315
4717,  2201.4506914062604
4718,  2200.713874679979
4719,  2200.0999370849117
4720,  2199.662988215442
4721,  2199.4267300066317
4722,  2199.3867454099664
4723,  2199.5430854003907
4724,  2199.873577830891
4725,  2200.3135179176984
4726,  2200.842045197209
4727,  2201.394656181953
4728,  2201.916904255624
4730,  2202.39651250679
4731,  2202.754167650033
4732,  2202.9996454409848
4733,  2203.1337329590433
4734,  2203.147719425505
4735,  2203.052547591742
4736,  2202.8663152790987
4737,  2202.6253210064697
4738,  2202.3199444736047
4739,  2201.977821598113
4740,  2201.6339851683433
4741,  2201.25224489391
4742,  2200.8620156899096
4743,  2200.4760295822084
4744,  2200.0920710327264
4745,  2199.733718318169
4746,  2199.399516699863
4747,  2199.134459727146
4748,  2198.9439915585945
4749,  2198.855485222406
4750,  2198.878794377938
4751,  2199.030628362853
4752,  2199.313164138057
4753,  2199.694095089906
4754,  2200.1417473744536
4755,  2200.625200661555
4756,  2201.0894318982523
4757,  2201.465601255447
4758,  2201.7211333390906
4759,  2201.8072740588846
4760,  2201.704279585376
4761,  2201.4035658090434
4762,  2200.922683561837
4763,  2200.2991152594477
4764,  2199.582005752166
4765,  2198.8493553680837
4766,  2198.156085975803
4767,  2197.582882050495
4768,  2197.1782974701955
4769,  2196.9780713833334
4770,  2196.9727335229136
4771,  2197.179139042987
4772,  2197.5486240284845
4773,  2198.0250143680573
4774,  2198.5458253374454
4775,  2199.031404170926
4776,  2199.417843603147
4777,  2199.658725345447
4778,  2199.6944555591053
4779,  2199.5056207135367
4780,  2199.130125718397
4781,  2198.5536417902676
4782,  2197.857122745846
4783,  2197.091790207505
4784,  2196.320384508849
4785,  2195.612350727844
4786,  2195.01838860135
4787,  2194.596682960042
4788,  2194.3548751921
4789,  2194.2964763914097
4790,  2194.4012015338712
4791,  2194.6282588837157
4792,  2194.92405158152
4793,  2195.226384692708
4794,  2195.4713251528055
4795,  2195.592321042747
4796,  2195.567218194727
4797,  2195.366473643288
4798,  2194.971807440619
4799,  2194.440631218776
4800,  2193.7838682553165
4801,  2193.0605945502934
4802,  2192.3381581592407
4803,  2191.6644296710256
4804,  2191.094079750972
4805,  2190.6541666376006
4806,  2190.3601062466014
4807,  2190.216786673186
4808,  2190.1762763522574
4809,  2190.208641799964
4810,  2190.27249301447
4811,  2190.31374670095
4812,  2190.295627461844
4813,  2190.204574194445
4814,  2190.0396561314383
4815,  2189.817177646415
4816,  2189.549523656792
4817,  2189.303476992567
4818,  2189.1273796701803
4819,  2189.0475338820297
4820,  2189.0938291295533
4821,  2189.287274175866
4822,  2189.5848421090873
4823,  2189.9690193724646
4824,  2190.371847497031
4825,  2190.7217207369617
4826,  2190.9550924577143
4827,  2191.016064522213
4828,  2190.842945125013
4829,  2190.4420381425434
4830,  2189.825459114928
4831,  2189.021744268881
4832,  2188.1185954323637
4833,  2187.174551193379
4834,  2186.2861963781043
4835,  2185.5280969880696
4836,  2184.9683443863296
4837,  2184.6403017801686
4838,  2184.5290346539164
4839,  2184.630162437362
4840,  2184.900959032364
4841,  2185.256408187536
4842,  2185.6159476000394
4843,  2185.9302219777
4844,  2186.1270182139333
4845,  2186.150306600657
4846,  2185.999173295962
4847,  2185.6676888908924
4848,  2185.18590003222
4849,  2184.6093609802274
4850,  2183.9799133274396
4851,  2183.372289731019
4852,  2182.845674465928
4853,  2182.4251425826483
4854,  2182.1424301129505
4855,  2182.0264322761377
4856,  2182.0643763395037
4857,  2182.228785670478
4858,  2182.5027101354135
4859,  2182.8521184786496
4860,  2183.2243647721207
4861,  2183.5992713302194
4862,  2183.9491813492423
4863,  2184.25424301989
4864,  2184.480131239825
4865,  2184.640820169496
4866,  2184.732440274525
4867,  2184.77409148693
4868,  2184.7681141345997
4869,  2184.7257681571127
4870,  2184.690285108045
4871,  2184.675980870995
4872,  2184.6714100322897
4873,  2184.720439757856
4874,  2184.8201306693763
4875,  2184.959503575532
4876,  2185.1245368955124
4877,  2185.2971184456255
4878,  2185.4448600034107
4879,  2185.5410361525587
4880,  2185.5337519530176
4881,  2185.4010206387725
4882,  2185.117740766318
4883,  2184.673862262381
4884,  2184.0829892316438
4885,  2183.345453226688
4886,  2182.5022953965827
4887,  2181.6176744102904
4888,  2180.7395979676285
4889,  2179.9306962022983
4890,  2179.2347480227277
4891,  2178.7000053689135
4892,  2178.3592181973
4893,  2178.209656418245
4894,  2178.2266092904174
4895,  2178.390211106079
4896,  2178.6737481522587
4897,  2179.010502065504
4898,  2179.3415176719022
4899,  2179.6405494351566
4900,  2179.887661905008
4901,  2180.0473240751166
4902,  2180.123597635517
4903,  2180.142803053771
4904,  2180.121991047783
4905,  2180.0889047858445
4906,  2180.0541510392413
4907,  2180.0383676938854
4908,  2180.0551390025194
4909,  2180.0758965744267
4910,  2180.0875609568766
4911,  2180.0595914938995
4912,  2179.949522213891
4913,  2179.725704266759
4914,  2179.366722778449
4915,  2178.8725707143517
4916,  2178.242616626174
4917,  2177.5002507734353
4918,  2176.683245107088
4919,  2175.847124583409
4920,  2175.040319325807
4921,  2174.303322715461
4922,  2173.6779320748838
4923,  2173.205432816715
4924,  2172.878648080524
4925,  2172.6745022941795
4926,  2172.583043954699
4927,  2172.5641586333136
4928,  2172.5696637733654
4929,  2172.542710258648
4930,  2172.443192785806
4931,  2172.2480991535185
4932,  2171.9169546002367
4933,  2171.4558259584223
4934,  2170.863217070755
4935,  2170.1418326583134
4936,  2169.3397727288484
4937,  2168.481355073376
4938,  2167.5794402064384
4939,  2166.6663704374337
4940,  2165.7713820001763
4941,  2164.9085013319973
4942,  2164.0850343238876
4943,  2163.3040445588113
4944,  2162.5769192383086
4945,  2161.897031122402
4946,  2161.2561698525033
4947,  2160.642449748342
4948,  2160.058316825773
4949,  2159.493988281392
4950,  2158.9463314426603
4951,  2158.388278651927
4952,  2157.8132912086976
4953,  2157.217192157552
4954,  2156.577572633998
4955,  2155.8772983087447
4956,  2155.1038651034896
4957,  2154.2398405121144
4958,  2153.2799053241106
4959,  2152.2007739782425
4960,  2151.010997431381
4961,  2149.7073826756227
4962,  2148.302369175429
4963,  2146.7975100269537
4964,  2145.2126504340276
4965,  2143.5629402860995
4966,  2141.87473163036
4967,  2140.158537043487
4968,  2138.4429679362865
4969,  2136.7411954530353
4970,  2135.074563428182
4971,  2133.4478413820407
4972,  2131.862930136647
4973,  2130.323185298458
4974,  2128.8118292145305
4975,  2127.312248735486
4976,  2125.8098641596125
4977,  2124.2591332756033
4978,  2122.6494893140643
4979,  2120.9344021363886
4980,  2119.0951203730297
4981,  2117.1144505313823
4982,  2114.977139710715
4983,  2112.695410107568
4984,  2110.2560826512436
4985,  2107.7054200607563
4986,  2105.0825813221454
4987,  2102.40894579051
4988,  2099.733756397017
4989,  2097.0891166484794
4990,  2094.523700369751
4991,  2092.0295389633616
4992,  2089.6069564392947
4993,  2087.2482482995697
4994,  2084.9036393544493
4995,  2082.535124254442
4996,  2080.0578845614805
4997,  2077.4376107483645
4998,  2074.611457292117
4999,  2071.510065404384
5000,  2068.1441038853254
5001,  2064.4800714579615
5002,  2060.549958032675
5003,  2056.3889281663755
5004,  2052.022476199683
5005,  2047.5137890500507
5006,  2042.9269777941663
5007,  2038.298763626274
5008,  2033.658828337396
5009,  2029.0301764192066
5010,  2024.402324055218
5011,  2019.7389272639339
5012,  2015.0060395312187
5013,  2010.147776250098
5014,  2005.1158052687422
5015,  1999.9040740882174
5016,  1994.5047543030578
5017,  1988.9349240724157
5018,  1983.2740152615502
5019,  1977.630476534686
5020,  1972.1124827672131
5021,  1966.8303850716188
5022,  1961.909394295092
5023,  1957.3960617639477
5024,  1953.2686482004674
5025,  1949.3878438297465
5026,  1945.4990275685932
5027,  1941.2105662671859
5028,  1935.891246128252
5029,  1928.8862431081861
5030,  1919.3580952983648
5031,  1906.4290065592058
5032,  1889.1701778026427
5033,  1866.7780406831462
5034,  1838.585427121134
5035,  1804.1588210428695
5036,  1763.3622294217157
5037,  1716.3989643575899
5038,  1663.8642460845397
5039,  1606.7380487361215
5040,  1546.396777510269
5041,  1484.4305475932626
5042,  1422.696311590114
5043,  1363.11372698151
5044,  1307.505169190793
5045,  1257.5714709034323
5046,  1214.6319539507117
5047,  1179.6247611299493
5048,  1152.9879485744182
5049,  1134.6193421476
5050,  1124.0144853041547
5051,  1120.1304497767555
5052,  1121.7162198798783
5053,  1127.2928763435802
5054,  1135.354707971661
5055,  1144.5005632420573
5056,  1153.477518960953
5057,  1161.3857908630762
5058,  1167.547801406038
5059,  1171.682230635727
5060,  1173.661223020067
5061,  1173.6518819263738
5062,  1171.7913347791155
5064,  1168.1821761694364
5065,  1163.1008755752252
5066,  1156.6915306684305
5067,  1149.0142125022444
5068,  1140.2032463313235
5069,  1130.5321465279285
5070,  1120.3485883418145
5071,  1110.2555035503133
5072,  1101.1752304708298
5073,  1094.217763263888
5074,  1090.5840652773518
5075,  1091.42052612618
5076,  1097.689377241189
5077,  1109.985454008983
5078,  1128.2681693878249
5079,  1151.773583141388
5080,  1179.0794881525867
5081,  1208.0050709823306
5082,  1235.8687568890236
5083,  1259.5566934452977
5084,  1276.0080584605244
5085,  1282.37142822253
5086,  1276.350493257843
5087,  1256.3881756014976
5088,  1221.8916862530007
5089,  1173.398140931016
5090,  1112.3590547553672
5091,  1041.1177341783243
5092,  962.5824416528517
5093,  880.1366344272617
5094,  797.4104672521253
5095,  717.1198330091572
5096,  642.4679769084099
5097,  575.2014917070372
5098,  516.9150899309608
5099,  468.1514430169989
5100,  428.6891359585514
5101,  397.92072397851945
5102,  375.14398077285864
5103,  358.5468970856708
5104,  347.3500511987744
5105,  339.7835596776867
5106,  335.3003744962184
5107,  332.75879675288445
5108,  331.8537346883487
5109,  332.5084029179357
5110,  334.791579053003
5111,  339.0565237482519
5112,  345.7838897531075
5113,  355.51118287408445
5114,  368.75915383585027
5115,  385.8873187092234
5116,  407.0166930952804
5117,  432.02257439902155
5118,  460.414750469111
5119,  491.5311015061218
5120,  524.3225187497344
5121,  557.695676331492
5122,  590.3547210176268
5123,  620.8263830550577
5124,  647.8802911550233
5125,  670.2929934795767
5126,  687.0927122075194
5127,  697.5796068002448
5128,  701.2998502948674
5129,  698.182613782564
5130,  688.4497979618782
5131,  672.5570796879117
5132,  651.2159334868659
5133,  625.3047022952749
5134,  595.7878093857171
5135,  563.7170151169165
5136,  530.0981113373026
5137,  495.93954071657345
5138,  462.2040032213937
5139,  429.73797161626516
5140,  399.30858365469857
5141,  371.5941935372634
5142,  347.0961035376782
5143,  326.24594073006887
5144,  309.292660251743
5145,  296.0787194831837
5146,  286.96330278928684
5147,  281.21892309712996
5148,  278.77426542250106
5149,  278.8479439131516
5150,  280.8837443527584
5151,  284.3469481441854
5152,  288.58543575859187
5153,  292.64686504643737
5154,  296.60945348957523
5155,  299.57378862164956
5156,  301.882947301358
5157,  303.01345151132443
5158,  303.5038762162673
5159,  303.5008360564546
5160,  303.25801499121303
5161,  303.2963673301325
5162,  303.9316212414834
5163,  305.4909736036504
5164,  308.0865454662386
5165,  311.76151558339404
5166,  316.49330767192254
5167,  321.9503757178745
5168,  327.7535503325342
5169,  333.5702209996961
5170,  338.89865988883565
5171,  343.35480443509397
5172,  346.5375630497016
5173,  348.1949414548623
5174,  348.3270767518789
5175,  346.8582259309848
5176,  343.9727008291285
5177,  339.9967062327944
5178,  335.2936708845021
5179,  330.2971631246185
5180,  325.4046969532554
5181,  321.0239095170839
5182,  317.54227322538827
5183,  315.13867752371607
5184,  313.91995287864165
5185,  313.97096288025
5186,  315.17339313081277
5187,  317.3439043118405
5188,  320.195285089871
5189,  323.44164455316195
5190,  326.79830774731585
5191,  329.906236120948
5192,  332.48294231310103
5193,  334.3695500453309
5194,  335.42825818369636
5195,  335.56788703616
5196,  334.8354419842313
5197,  333.3462781196702
5198,  331.2830763435058
5199,  328.8388659974196
5200,  326.2733444665557
5201,  323.853698041223
5202,  321.8091910579652
5203,  320.33314951298286
5204,  319.5749958381785
5205,  319.63198534972076
5206,  320.50226074958266
5207,  322.1357827920115
5208,  324.43656642720526
5209,  327.2354281952182
5210,  330.33803945478263
5211,  333.544248415531
5212,  336.6613747363378
5213,  339.5165164587999
5214,  341.97864335330075
5215,  343.97221154037237
5216,  345.50112998237194
5217,  346.5982461920786
5218,  347.3459303071061
5219,  347.8791371064996
5220,  348.32512343304563
5221,  348.80428900656335
5222,  349.40647508607816
5223,  350.19815152595623
5224,  351.18970651682235
5225,  352.2988251584782
5226,  353.4357256209392
5227,  354.47140506652966
5228,  355.2541353491474
5229,  355.6090368096391
5230,  355.42126634207403
5231,  354.6253530056263
5232,  353.2104638539497
5233,  351.2274560721913
5234,  348.8031940103757
5235,  346.1289613386944
5236,  343.4219993194085
5237,  340.910992314568
5238,  338.8421591831872
5239,  337.41080003745344
5240,  336.76940871570395
5241,  336.99630313920795
5242,  338.11176856404376
5243,  340.08571054476323
5244,  342.78400364728446
5245,  346.06176525036966
5246,  349.7557289110131
5247,  353.66383191097435
5248,  357.60033177374123
5249,  361.39866016675586
5250,  364.9254208383065
5251,  368.06824683046267
5252,  370.75164158487553
5253,  372.9356828481355
5254,  374.60862465170555
5255,  375.76770032111085
5256,  376.455609005061
5257,  376.6992723516354
5258,  376.54476232255155
5259,  376.0578556031481
5260,  375.3036842710537
5261,  374.35934707163256
5262,  373.301631470041
5263,  372.20532275804044
5264,  371.15151434161805
5265,  370.2141962909633
5266,  369.44664522239145
5267,  368.8838067457516
5268,  368.5504562496494
5269,  368.44705295371017
5270,  368.55041521363137
5271,  368.8245552611362
5272,  369.22498057468204
5273,  369.7132207094567
5274,  370.24480065312997
5275,  370.7818243457599
5276,  371.3189566889534
5277,  371.8468457095003
5278,  372.3805992939137
5279,  372.9314750330365
5280,  373.5425875958273
5281,  374.2362044597188
5282,  375.034901538041
5283,  375.9418059337201
5284,  376.9406460507383
5285,  378.005594090981
5286,  379.0901533674596
5287,  380.133873403255
5288,  381.07506170218153
5289,  381.8292867694428
5290,  382.3445690447455
5291,  382.56645802871725
5292,  382.4612865764363
5293,  382.0202957378274
5294,  381.249185108315
5295,  380.181832541922
5296,  378.86608292553973
5297,  377.3666898242937
5298,  375.76123432450134
5299,  374.1274879789776
5300,  372.53588910022313
5301,  371.07323984482065
5302,  369.79851723718656
5303,  368.76522655826545
5304,  368.01870825331423
5305,  367.58552396422976
5306,  367.47288154054087
5307,  367.66281630673785
5308,  368.14477352248593
5309,  368.87716324871474
5310,  369.7956485302463
5311,  370.8303690319798
5312,  371.9074016063924
5313,  372.9481772458534
5314,  373.86887028436706
5315,  374.599085438499
5316,  375.08360805954504
5317,  375.28671392757724
5318,  375.1934672075115
5319,  374.8168709242456
5320,  374.1878331293932
5321,  373.3713369095227
5322,  372.4315307862169
5323,  371.4410045803701
5324,  370.4685610361379
5325,  369.5734396471468
5326,  368.7968103914925
5327,  368.1557833680147
5328,  367.6422608446517
5329,  367.23053128791867
5330,  366.8832807305462
5331,  366.5351864262849
5332,  366.1363087741948
5333,  365.6429157744922
5334,  365.01942771282086
5335,  364.26307601134147
5336,  363.3800799922141
5337,  362.41933103010473
5338,  361.41265916894315
5339,  360.40326170795356
5340,  359.4827500456635
5341,  358.6622459126132
5342,  357.995811579764
5343,  357.49482834959383
5344,  357.1551286494857
5345,  356.92661370896514
5346,  356.76096216530857
5347,  356.5936327975884
5348,  356.3390972263708
5349,  355.9050179548831
5350,  355.2416997942333
5351,  354.352010899803
5352,  353.1569518198394
5353,  351.67810601187534
5354,  349.978221673358
5355,  348.11572326768726
5356,  346.1546095521622
5357,  344.19668985737155
5358,  342.3691596399117
5359,  340.7547337606625
5360,  339.427342540142
5361,  338.4308636469127
5362,  337.78011686467755
5363,  337.4387836700203
5364,  337.32085090373545
5365,  337.32814063563706
5366,  337.33048931122954
5367,  337.19514549612177
5368,  336.7798859888064
5369,  335.976778791421
5370,  334.7320217206783
5371,  333.0452566900531
5372,  330.9526514084034
5373,  328.5779802501397
5374,  326.0796540227639
5375,  323.6741548567263
5376,  321.57453088238134
5377,  320.0168151313319
5378,  319.1881196251997
5379,  319.2542596741144
5380,  320.31034973620126
5381,  322.3600311518389
5382,  325.36389461661287
5383,  329.18398777155505
5384,  333.63954624962787
5385,  338.49318540556993
5386,  343.48427621384286
5387,  348.36641534506225
5388,  352.8866087060448
5389,  356.8532452397701
5390,  360.1177478146611
5391,  362.5450030460573
5392,  364.11523637369027
5393,  364.7973119298529
5394,  364.6218231888152
5395,  363.6401879139489
5396,  361.9543228356909
5398,  359.65840489555944
5399,  356.8528311582305
5400,  353.661530340739
5401,  350.2226309045432
5402,  346.63633466867105
5403,  342.97336291989893
5404,  339.3823064711875
5405,  335.948327899661
5406,  332.73037339789454
5407,  329.79638617993777
5408,  327.2230159567525
5409,  325.0459194106451
5410,  323.2686374059076
5411,  321.91867822898723
5412,  321.0033731828218
5413,  320.52985650413297
5414,  320.49166891355236
5415,  320.88975325838254
5416,  321.73277289319776
5417,  323.0091784025703
5418,  324.7119502161316
5419,  326.82096050458955
5420,  329.3217463105269
5421,  332.19196777679144
5422,  335.33733186159196
5423,  338.68470471654626
5424,  342.147018716801
5425,  345.6002106374594
5426,  348.94035880686755
5427,  352.05107778509466
5428,  354.84804060987494
5429,  357.2463486077437
5430,  359.2115412112265
5431,  360.71350286934467
5432,  361.76332040461216
5433,  362.39169760046104
5434,  362.63568120315665
5435,  362.5515197699972
5436,  362.169785627498
5437,  361.5297454212922
5438,  360.647050409755
5439,  359.5202483373607
5440,  358.1487700441716
5441,  356.513614095759
5442,  354.5987239592235
5443,  352.42823868728243
5444,  350.0032833891834
5445,  347.3614729737824
5446,  344.57919844328524
5447,  341.74857795254206
5448,  338.9814751605379
5449,  336.39509315088503
5450,  334.11191454347454
5451,  332.2540742906409
5452,  330.92126865580536
5453,  330.20888111810103
5454,  330.16224966674076
5455,  330.81284100961665
5456,  332.1537020168405
5457,  334.146337504526
5458,  336.73653724515736
5459,  339.8515047234473
5460,  343.3936141715553
5461,  347.25062611262996
5462,  351.29964315888765
5463,  355.419073638025
5464,  359.4660684846414
5465,  363.30387373066424
5466,  366.80774853652423
5467,  369.8593900236297
5468,  372.3635415128691
5469,  374.24301736661886
5470,  375.4517117353716
5471,  375.9694436083607
5472,  375.79300443687424
5473,  374.98493330250534
5474,  373.6010074991037
5475,  371.7185436453829
5476,  369.4356153402883
5477,  366.8555651567456
5478,  364.0732610119694
5479,  361.1910019010982
5480,  358.2809451639714
5481,  355.4305388089967
5482,  352.71595587377055
5483,  350.1930164383958
5484,  347.9140231120594
5485,  345.93251792614245
5486,  344.2974471972205
5487,  343.0552046457327
5488,  342.2326336097228
5489,  341.8685330194186
5490,  341.9884339954366
5491,  342.5847502246221
5492,  343.6432920084066
5493,  345.1453455053438
5494,  347.01771169654944
5495,  349.20562064952577
5496,  351.63467652640014
5497,  354.2131842564464
5498,  356.8634367417377
5499,  359.5017406612208
5500,  362.05871974908905
5501,  364.48461905981395
5502,  366.73411845433577
5503,  368.77023360599435
5504,  370.5466683725399
5505,  372.0429417642064
5506,  373.2263494800653
5507,  374.07374947515586
5508,  374.5550467936738
5509,  374.6405482540424
5510,  374.3019278573366
5511,  373.5304917678385
5512,  372.3258434728471
5513,  370.70256298449414
5514,  368.6870596713155
5515,  366.3358719639304
5516,  363.7409769208576
5517,  360.9854110952538
5518,  358.17908956466414
5519,  355.4287924380045
5520,  352.85617122765785
5521,  350.55516123083464
5522,  348.61197497541366
5523,  347.11101892702766
5524,  346.08313916811113
5525,  345.5354007632807
5526,  345.4551816333665
5527,  345.8315467025545
5528,  346.5888665451727
5529,  347.6163728982517
5530,  348.8320825089536
5531,  350.15970205962213
5532,  351.4479414601957
5533,  352.610395716477
5534,  353.5952767149062
5535,  354.3301287332971
5536,  354.78491019378964
5537,  354.9615270240275
5538,  354.888385243468
5539,  354.6313042384735
5540,  354.2328650018622
5541,  353.77475246871126
5542,  353.33713171100896
5543,  352.9616967738855
5544,  352.6925253692583
5545,  352.47929939299047
5546,  352.29527335926633
5547,  352.07041109393265
5548,  351.69965429036057
5549,  351.06458786601434
5550,  350.08096855320554
5551,  348.6822452402064
5552,  346.8600539916278
5553,  344.6357223435829
5554,  342.10879880443184
5555,  339.4364811737374
5556,  336.83204779098895
5557,  334.5064887476131
5558,  332.69976083668405
5559,  331.63542663168664
5560,  331.4912451832442
5561,  332.38862847380557
5562,  334.36543096933804
5563,  337.40016089803675
5564,  341.38520089388834
5565,  346.1444418418809
5566,  351.45511916647985
5567,  357.04199102174783
5568,  362.62827001956504
5569,  367.9372184634426
5570,  372.728792280179
5571,  376.77464007618056
5572,  379.9126226397716
5573,  382.018342188733
5574,  383.01020255431325
5575,  382.8779488284103
5576,  381.64542443452126
5577,  379.3788249502783
5578,  376.16507674456807
5579,  372.15239695315813
5580,  367.5401184911822
5581,  362.52402320977285
5582,  357.29725688142275
5583,  352.1351172412005
5584,  347.23991040127385
5585,  342.7938669770117
5586,  338.9939444016013
5587,  335.9670436714219
5588,  333.78370413079875
5589,  332.48181542711546
5590,  332.0364239609541
5591,  332.3905213789278
5592,  333.42818887625185
5593,  335.0236124222429
5594,  337.05505910697826
5595,  339.36337127077536
5596,  341.86966206285194
5597,  344.47293324171136
5598,  347.10336420619655
5599,  349.7277661657168
5600,  352.34281959552777
5601,  354.936153518268
5602,  357.5127238225648
5603,  360.0511862983499
5604,  362.533831842726
5605,  364.91251922803167
5606,  367.1230068003098
5607,  369.06718788422614
5608,  370.6639510813626
5609,  371.82278321811225
5610,  372.46414929279723
5611,  372.52498022977744
5612,  371.9733559478359
5613,  370.82365096870154
5614,  369.1071760340789
5615,  366.8944167124428
5616,  364.29210970309236
5617,  361.4271739201243
5618,  358.43497131396305
5619,  355.4576821732925
5620,  352.62749806401825
5621,  350.0496566147048
5622,  347.817044233451
5623,  345.9797304893746
5624,  344.5626528754401
5625,  343.55447780831446
5626,  342.92090698833255
5627,  342.6092788992449
5628,  342.5492355158133
5629,  342.65956793251144
5630,  342.8744744404568
5631,  343.13246780312744
5632,  343.36771845856987
5633,  343.5726406304435
5634,  343.7327177086195
5635,  343.8712897647322
5636,  344.02365870608077
5637,  344.2412730023757
5638,  344.5865855833395
5639,  345.1246098005504
5640,  345.89113142999815
5641,  346.9183077718943
5642,  348.23400201949494
5643,  349.8233759202431
5644,  351.63422162850156
5645,  353.6080052851033
5646,  355.66551847805266
5647,  357.7108908324675
5648,  359.63456377287525
5649,  361.3370936300839
5650,  362.7309321341
5651,  363.73936242586103
5652,  364.30676425507096
5653,  364.4047610157734
5654,  364.03380324353736
5655,  363.2218650991711
5656,  362.01524527914336
5657,  360.47443601307845
5658,  358.68157809464986
5659,  356.72731624155074
5660,  354.68803092732185
5661,  352.6439583836588
5662,  350.6750673057295
5663,  348.8415329003158
5664,  347.1920510561409
5665,  345.7595904903442
5666,  344.570066421899
5667,  343.63591273177144
5668,  342.95330732410997
5669,  342.51151891172884
5670,  342.2973824768722
5671,  342.293165384504
5672,  342.47562759055904
5673,  342.82222894093337
5674,  343.3176700078382
5675,  343.95024067349146
5676,  344.7052696287526
5677,  345.57007505517106
5678,  346.545688071632
5679,  347.6270885731073
5680,  348.8022774513277
5681,  350.06069161435886
5682,  351.3850780250942
5683,  352.75155097815065
5684,  354.12105364079315
5685,  355.4488466721222
5686,  356.6854931253028
5687,  357.7803986454996
5688,  358.6805797319314
5689,  359.3422336260467
5690,  359.7329160090786
5691,  359.8384408999861
5692,  359.661680999697
5693,  359.21230771464803
5694,  358.528685248129
5695,  357.660366341229
5696,  356.65893618636323
5697,  355.57786939850445
5698,  354.4756126131151
5699,  353.39454717463735
5700,  352.36503759283823
5701,  351.408074323707
5702,  350.5288546198253
5703,  349.72703454544956
5704,  348.99097033480865
5705,  348.3124040103952
5706,  347.6869601793962
5707,  347.11902304939645
5708,  346.61856999058296
5709,  346.20811963439985
5710,  345.92123901312266
5711,  345.79540679657583
5712,  345.86448783813165
5713,  346.1601308919562
5714,  346.70988430427025
5715,  347.5166691884311
5716,  348.5713741588551
5717,  349.847569028749
